chr	start	end	exon	CCDS	ranks	len	strand
4	170078509	170078583	ENSE00003640121	CCDS3814.1,CCDS3814.1,CCDS75209.1,CCDS3814.1	5,4,5,5	75	-1
4	173317634	173317732	ENSE00002492018	CCDS3815.1	10	99	1
4	173373939	173374037	ENSE00001081473	CCDS3817.1	3	99	1
4	174656743	174656787	ENSE00001130811	CCDS3822.1	9	45	-1
4	17509271	17509363	ENSE00003583070	CCDS3421.1	2	93	-1
4	175640129	175640194	ENSE00003540826	CCDS3824.1,CCDS3824.1,CCDS54822.1,CCDS58936.1	7,6,6,6	66	-1
4	177339783	177339857	ENSE00000741192	CCDS3828.1	5	75	1
4	17824968	17825057	ENSE00003493312	CCDS3424.1	10	90	1
4	183285967	183286059	ENSE00003679720	CCDS34109.2	20	93	1
4	183655881	183655961	ENSE00001331395	CCDS34111.1	2	81	-1
4	183697503	183697568	ENSE00003500576	CCDS47166.1,CCDS34112.1	24,24	66	1
4	184702089	184702136	ENSE00003580634	CCDS3838.1	10	48	-1
4	184757635	184757706	ENSE00003551939	CCDS3839.1,CCDS75213.1,CCDS68826.1,CCDS75213.1,CCDS3839.1,CCDS68825.1,CCDS3839.1	20,21,20,19,20,19,20	72	-1
4	184765891	184765986	ENSE00003606251	CCDS68826.1,CCDS75213.1,CCDS3839.1,CCDS75213.1,CCDS68825.1,CCDS3839.1,CCDS3839.1	14,15,14,13,13,14,14	96	-1
4	184770255	184770332	ENSE00002072384	CCDS68826.1	11	78	-1
4	184770399	184770476	ENSE00003658572	CCDS75213.1,CCDS75213.1,CCDS68825.1,CCDS3839.1,CCDS3839.1,CCDS3839.1	12,10,10,11,11,11	78	-1
4	184773843	184773875	ENSE00003658512	CCDS68825.1,CCDS3839.1,CCDS3839.1,CCDS75213.1,CCDS68826.1,CCDS3839.1,CCDS75213.1	7,8,8,7,8,8,9	33	-1
4	185462643	185462708	ENSE00003648987	CCDS47170.1,CCDS3843.1	4,4	66	-1
4	185635355	185635411	ENSE00003639855	CCDS43289.2,CCDS47174.1,CCDS54825.1,CCDS47175.1	13,13,11,13	57	-1
4	185638079	185638162	ENSE00001016579	CCDS43289.2	12	84	-1
4	188104837	188104932	ENSE00003561786	CCDS3850.1	2	96	-1
4	188140528	188140623	ENSE00001315904	CCDS3851.1	2	96	1
4	20724808	20724888	ENSE00003597069	CCDS58895.1,CCDS58895.1	8,8	81	1
4	20732006	20732068	ENSE00003627411	CCDS43215.1,CCDS43217.1,CCDS47035.1,CCDS47035.1,CCDS43216.1,CCDS3428.1	7,7,6,7,8,7	63	-1
4	2156788	2156853	ENSE00003568696	CCDS3360.1,CCDS3360.1	16,14	66	-1
4	2157858	2157911	ENSE00003689912	CCDS3360.1,CCDS3360.1	13,15	54	-1
4	2159155	2159211	ENSE00003553786	CCDS3360.1,CCDS3360.1	14,12	57	-1
4	2170679	2170774	ENSE00003630966	CCDS3360.1,CCDS3360.1	11,13	96	-1
4	2171098	2171181	ENSE00003629677	CCDS3360.1,CCDS3360.1	12,10	84	-1
4	2176266	2176334	ENSE00003606593	CCDS3360.1,CCDS3360.1	7,9	69	-1
4	2449670	2449750	ENSE00003720016	CCDS75092.1	7	81	1
4	2449934	2450005	ENSE00003737885	CCDS75092.1	8	72	1
4	2450947	2451018	ENSE00002028637	CCDS75092.1	9	72	1
4	24542940	24543026	ENSE00000707817	CCDS33966.1	7	87	-1
4	24873681	24873719	ENSE00003538896	CCDS47036.1,CCDS33967.2	3,4	39	-1
4	25269144	25269203	ENSE00001205608	CCDS3433.1	9	60	1
4	25392338	25392421	ENSE00000708123	CCDS3434.1,CCDS68684.1	10,10	84	1
4	25393805	25393891	ENSE00000799372	CCDS68684.1,CCDS3434.1	11,11	87	1
4	25406829	25406885	ENSE00003571356	CCDS68684.1,CCDS3434.1	19,19	57	1
4	25407197	25407253	ENSE00003535957	CCDS68684.1,CCDS3434.1	20,20	57	1
4	25670738	25670833	ENSE00001122624	CCDS3435.1,CCDS54750.1,CCDS54750.1	8,8,8	96	1
4	25784228	25784290	ENSE00001034864	CCDS75113.1,CCDS47037.1	14,14	63	-1
4	2655058	2655129	ENSE00002077957	CCDS58874.1	6	72	1
4	2657803	2657880	ENSE00003756635	CCDS33943.1,CCDS58876.1,CCDS58874.1,CCDS58875.1,CCDS58876.1	6,6,7,6,6	78	1
4	26584194	26584292	ENSE00002028420	CCDS75115.1	1	99	1
4	26637211	26637285	ENSE00003625483	CCDS3439.1,CCDS75115.1	5,2	75	1
4	26683675	26683749	ENSE00003464482	CCDS3439.1,CCDS75115.1	12,9	75	1
4	26688345	26688407	ENSE00003569351	CCDS75115.1,CCDS3439.1	10,13	63	1
4	27007983	27008006	ENSE00001490580	CCDS54751.1	9	24	1
4	2745446	2745535	ENSE00003634160	CCDS54714.1,CCDS3362.1,CCDS75093.1	3,3,3	90	-1
4	2832990	2833049	ENSE00003675880	CCDS54716.1,CCDS33944.1,CCDS33944.1,CCDS33944.1,CCDS33944.1,CCDS54715.1	12,12,12,12,12,12	60	1
4	2894013	2894093	ENSE00003473521	CCDS75094.1,CCDS3364.1,CCDS3364.1,CCDS3363.1,CCDS43205.1	6,5,4,5,4	81	1
4	2898433	2898531	ENSE00003656034	CCDS3364.1,CCDS75094.1,CCDS43205.1,CCDS3364.1,CCDS3363.1	8,9,7,7,8	99	1
4	2908515	2908604	ENSE00003475370	CCDS75094.1,CCDS3363.1,CCDS3364.1,CCDS43205.1,CCDS3364.1	13,12,12,11,11	90	1
4	2909339	2909431	ENSE00000854898	CCDS75094.1	14	93	1
4	2992215	2992292	ENSE00000854916	CCDS47002.1,CCDS33947.1,CCDS33946.1,CCDS68656.1	3,4,4,3	78	1
4	3103824	3103883	ENSE00000854945	CCDS43206.1	4	60	1
4	3172320	3172397	ENSE00003558932	CCDS43206.1	30	78	1
4	3414752	3414844	ENSE00003649697	CCDS3366.1,CCDS3368.1,CCDS3366.1,CCDS3367.1	5,4,6,5	93	1
4	36117061	36117135	ENSE00000709042	CCDS3441.1	25	75	-1
4	36119650	36119718	ENSE00000709043	CCDS3441.1	24	69	-1
4	37839848	37839931	ENSE00003560244	CCDS3443.1	5	84	1
4	38018354	38018443	ENSE00003573065	CCDS33972.1,CCDS58897.1	4,4	90	1
4	38045817	38045903	ENSE00003494705	CCDS58897.1,CCDS33972.1	10,10	87	1
4	38125111	38125131	ENSE00002049460	CCDS58897.1	19	21	1
4	38940968	38941021	ENSE00003539025	CCDS3447.1	14	54	1
4	39203642	39203722	ENSE00003514494	CCDS47042.1	7	81	1
4	39257486	39257554	ENSE00003678905	CCDS47042.1	28	69	1
4	39266063	39266140	ENSE00003680929	CCDS47042.1	29	78	1
4	39302278	39302376	ENSE00003681980	CCDS56329.1,CCDS3450.1	19,19	99	-1
4	39302500	39302595	ENSE00003528465	CCDS56329.1,CCDS3450.1	18,18	96	-1
4	39323340	39323417	ENSE00003644768	CCDS3450.1,CCDS56329.1	7,7	78	-1
4	39326563	39326640	ENSE00003536244	CCDS3450.1,CCDS56329.1	6,6	78	-1
4	39457586	39457681	ENSE00003671095	CCDS3452.1,CCDS3452.1	3,4	96	-1
4	39463525	39463605	ENSE00003496213	CCDS3454.1,CCDS3453.1,CCDS63950.1	4,4,4	81	1
4	39845818	39845880	ENSE00001329789	CCDS47045.1	29	63	-1
4	39869394	39869462	ENSE00001077338	CCDS47045.1	22	69	-1
4	39920319	39920399	ENSE00000969623	CCDS47045.1,CCDS54759.1	7,7	81	-1
4	39926775	39926861	ENSE00001677029	CCDS47045.1,CCDS54759.1	4,4	87	-1
4	40935077	40935139	ENSE00001169516	CCDS54762.1,CCDS54761.1	8,8	63	-1
4	41261876	41261923	ENSE00003591655	CCDS3462.1,CCDS3462.1	7,6	48	1
4	41676379	41676462	ENSE00000846889	CCDS33977.1,CCDS54763.1	18,18	84	1
4	41676382	41676462	ENSE00001677078	CCDS54765.1,CCDS75119.1,CCDS75121.1,CCDS54764.1,CCDS47047.1	12,18,18,18,13	81	1
4	41680006	41680098	ENSE00001772882	CCDS75119.1,CCDS47047.1,CCDS75121.1,CCDS54765.1,CCDS54763.1,CCDS54764.1,CCDS33977.1	19,14,19,13,19,19,19	93	1
4	42444578	42444634	ENSE00003690699	CCDS3466.1,CCDS47049.1	32,31	57	-1
4	42455525	42455599	ENSE00003470796	CCDS3466.1,CCDS47049.1	28,27	75	-1
4	42575622	42575699	ENSE00001077416	CCDS47049.1,CCDS3466.1	13,13	78	-1
4	42624536	42624634	ENSE00000846918	CCDS3466.1,CCDS47049.1	4,4	99	-1
4	4279447	4279530	ENSE00000969404	CCDS3374.1,CCDS3374.1	6,6	84	-1
4	43020354	43020419	ENSE00001540128	CCDS43225.1	3	66	1
4	4420864	4420944	ENSE00003487155	CCDS3377.1	10	81	-1
4	44681123	44681203	ENSE00003539262	CCDS3468.1	4	81	1
4	44682334	44682411	ENSE00003654760	CCDS3468.1	5	78	1
4	44683235	44683318	ENSE00003534248	CCDS3468.1	6	84	1
4	47580398	47580478	ENSE00003508466	CCDS3476.1	20	81	1
4	47837887	47837949	ENSE00002035983	CCDS3477.1	1	63	-1
4	47851095	47851148	ENSE00003459175	CCDS3478.2,CCDS3478.2,CCDS3478.2	22,22,22	54	-1
4	47851856	47851942	ENSE00003502489	CCDS3478.2,CCDS3478.2,CCDS3478.2	21,21,21	87	-1
4	48492766	48492858	ENSE00001299412	CCDS3483.1	2	93	1
4	48492938	48493012	ENSE00001302506	CCDS3483.1	3	75	1
4	48502828	48502845	ENSE00001694682	CCDS43227.1,CCDS43227.1	61,58	18	-1
4	48505547	48505615	ENSE00003475146	CCDS43227.1,CCDS43227.1	60,57	69	-1
4	48510059	48510157	ENSE00003591797	CCDS43227.1,CCDS43227.1	59,56	99	-1
4	48527971	48528045	ENSE00003608699	CCDS43227.1,CCDS43227.1	52,49	75	-1
4	48580865	48580951	ENSE00003631028	CCDS43227.1,CCDS43227.1	19,22	87	-1
4	48593930	48594016	ENSE00003667046	CCDS43227.1,CCDS43227.1	13,16	87	-1
4	48603290	48603388	ENSE00003619256	CCDS43227.1,CCDS43227.1	9,12	99	-1
4	48605741	48605833	ENSE00003500291	CCDS43227.1,CCDS43227.1	8,11	93	-1
4	48623126	48623179	ENSE00003520130	CCDS43227.1,CCDS43227.1	5,2	54	-1
4	5017135	5017179	ENSE00001640572	CCDS3379.1	2	45	-1
4	52084916	52084999	ENSE00003674055	CCDS75124.1,CCDS3489.1	10,11	84	1
4	52631064	52631144	ENSE00003567807	CCDS47053.1,CCDS47054.1	2,2	81	-1
4	53391430	53391498	ENSE00003626052	CCDS47055.1,CCDS3491.1	8,9	69	1
4	54013837	54013896	ENSE00001122093	CCDS3493.1	5	60	-1
4	54014063	54014119	ENSE00001607014	CCDS3493.1	4	57	-1
4	55448779	55448868	ENSE00003674623	CCDS3500.1,CCDS3500.1,CCDS3500.1	18,17,19	90	-1
4	55470717	55470806	ENSE00003677930	CCDS3500.1,CCDS3500.1,CCDS3500.1	7,8,9	90	-1
4	55600522	55600575	ENSE00003602337	CCDS3501.1,CCDS75125.1	8,7	54	-1
4	55605275	55605349	ENSE00003462992	CCDS75125.1,CCDS3501.1	6,7	75	-1
4	55607298	55607348	ENSE00000716252	CCDS75125.1,CCDS3501.1	5,6	51	-1
4	55607437	55607466	ENSE00003568613	CCDS75125.1,CCDS3501.1	4,5	30	-1
4	55609120	55609179	ENSE00003472151	CCDS3501.1,CCDS75125.1	4,3	60	-1
4	55616338	55616385	ENSE00003677054	CCDS3501.1	3	48	-1
4	55969063	55969128	ENSE00003527036	CCDS33986.1	9	66	1
4	55985281	55985358	ENSE00003580499	CCDS33986.1	14	78	1
4	56310666	56310734	ENSE00003483083	CCDS43230.1,CCDS43230.1	6,4	69	1
4	56450619	56450702	ENSE00000877960	CCDS47061.1,CCDS47060.1,CCDS47061.1	7,7,6	84	1
4	56489388	56489483	ENSE00001187469	CCDS3506.1,CCDS58898.1	13,11	96	1
4	5681260	5681313	ENSE00001287970	CCDS54718.1,CCDS3382.2	7,7	54	-1
4	5691265	5691333	ENSE00001287988	CCDS3382.2,CCDS54718.1	4,4	69	-1
4	57023662	57023751	ENSE00003461391	CCDS3511.1,CCDS3511.1	20,21	90	1
4	5729307	5729390	ENSE00001008085	CCDS3383.1	3	84	1
4	5741716	5741814	ENSE00001193057	CCDS3383.1	6	99	1
4	5756264	5756362	ENSE00000700481	CCDS3383.1	11	99	1
4	5843093	5843161	ENSE00003551397	CCDS43207.1,CCDS75102.1,CCDS33950.1	7,7,7	69	-1
4	5849392	5849472	ENSE00003604649	CCDS43207.1,CCDS75102.1,CCDS33950.1	6,6,6	81	-1
4	6029716	6029781	ENSE00001589348	CCDS47005.1	20	66	-1
4	6040639	6040716	ENSE00001588119	CCDS47005.1	18	78	-1
4	6042159	6042227	ENSE00001577294	CCDS47005.1	17	69	-1
4	6048857	6048922	ENSE00001725902	CCDS47005.1	16	66	-1
4	6049819	6049872	ENSE00001582181	CCDS47005.1	15	54	-1
4	6054050	6054148	ENSE00001586359	CCDS47005.1	13	99	-1
4	6056697	6056759	ENSE00001080264	CCDS47005.1,CCDS3385.1,CCDS3385.1	12,12,12	63	-1
4	6060424	6060507	ENSE00001080261	CCDS3385.1,CCDS3385.1,CCDS47005.1	11,11,11	84	-1
4	6078939	6078998	ENSE00003577773	CCDS3385.1,CCDS3385.1,CCDS47005.1	8,8,8	60	-1
4	61912719	61912757	ENSE00001072419	CCDS54768.1	12	39	1
4	635880	635969	ENSE00001166447	CCDS54703.1,CCDS33932.1	3,3	90	1
4	654080	654154	ENSE00001201408	CCDS54703.1,CCDS46993.1,CCDS33932.1	5,3,5	75	1
4	656245	656292	ENSE00001660130	CCDS54703.1,CCDS33932.1,CCDS46993.1	8,8,6	48	1
4	658952	659017	ENSE00001201373	CCDS46993.1,CCDS54703.1,CCDS33932.1	9,11,11	66	1
4	665255	665329	ENSE00000910141	CCDS33932.1,CCDS54703.1,CCDS46993.1	19,19,17	75	1
4	666531	666614	ENSE00001506939	CCDS54703.1,CCDS46993.1,CCDS33932.1	20,18,20	84	1
4	67571084	67571155	ENSE00000371763	CCDS3515.1,CCDS3515.1	2,2	72	1
4	67577203	67577259	ENSE00000718799	CCDS3515.1,CCDS3515.1	4,4	57	1
4	67629071	67629142	ENSE00001072377	CCDS3516.1	27	72	-1
4	67634242	67634322	ENSE00001072400	CCDS3516.1	22	81	-1
4	67634429	67634518	ENSE00001072414	CCDS3516.1	21	90	-1
4	67641151	67641228	ENSE00001072404	CCDS3516.1	18	78	-1
4	67644698	67644778	ENSE00001072402	CCDS3516.1	17	81	-1
4	67663885	67663947	ENSE00001072381	CCDS3516.1	11	63	-1
4	67673697	67673777	ENSE00003469797	CCDS3516.1	7	81	-1
4	68318519	68318581	ENSE00001072480	CCDS33992.1,CCDS3522.2	15,14	63	-1
4	69934212	69934244	ENSE00001024559	CCDS54769.1,CCDS54769.1,CCDS47067.1	3,2,3	33	1
4	69934690	69934710	ENSE00001171300	CCDS47067.1,CCDS54769.1,CCDS54769.1	4,4,3	21	1
4	69935926	69935949	ENSE00001171292	CCDS54769.1,CCDS54769.1,CCDS47067.1	5,4,5	24	1
4	69936456	69936479	ENSE00001171285	CCDS47067.1,CCDS54769.1,CCDS54769.1	6,5,6	24	1
4	69936566	69936607	ENSE00001171278	CCDS47067.1	7	42	1
4	69936569	69936607	ENSE00001699682	CCDS54769.1,CCDS54769.1	7,6	39	1
4	69937121	69937144	ENSE00001024562	CCDS54769.1,CCDS54769.1,CCDS47067.1	8,7,8	24	1
4	69937800	69937823	ENSE00001024561	CCDS47067.1,CCDS54769.1,CCDS54769.1	9,8,9	24	1
4	69939176	69939208	ENSE00001024564	CCDS54769.1,CCDS47067.1,CCDS54769.1	10,10,9	33	1
4	69940021	69940044	ENSE00001024535	CCDS47067.1	11	24	1
4	69941019	69941060	ENSE00000865210	CCDS54769.1,CCDS47067.1,CCDS54769.1	10,12,11	42	1
4	69942046	69942063	ENSE00002454219	CCDS47067.1,CCDS54769.1,CCDS54769.1	13,11,12	18	1
4	69942536	69942577	ENSE00000865211	CCDS54769.1,CCDS54769.1,CCDS47067.1	13,12,14	42	1
4	69958909	69958953	ENSE00000865215	CCDS3532.1	4	45	-1
4	69959049	69959069	ENSE00001024575	CCDS3532.1	3	21	-1
4	69960053	69960079	ENSE00001024574	CCDS3532.1	2	27	-1
4	69999667	69999687	ENSE00003601159	CCDS3533.1,CCDS33998.1,CCDS3533.1	3,3,3	21	1
4	69999780	69999809	ENSE00000865220	CCDS3533.1,CCDS3533.1	4,4	30	1
4	70031979	70031999	ENSE00001487365	CCDS33999.1,CCDS33999.1	3,3	21	1
4	70032078	70032107	ENSE00002448786	CCDS33999.1,CCDS33999.1	4,4	30	1
4	70054322	70054342	ENSE00001024603	CCDS3534.1,CCDS3534.1,CCDS3534.1	3,3,3	21	1
4	70054421	70054450	ENSE00002449602	CCDS3534.1,CCDS3534.1,CCDS3534.1	4,4,4	30	1
4	7009877	7009948	ENSE00001672694	CCDS3394.2,CCDS75104.1,CCDS47006.1,CCDS3394.2	10,8,8,10	72	1
4	70156054	70156077	ENSE00003500115	CCDS3535.1,CCDS3535.1	3,2	24	1
4	70196692	70196733	ENSE00001726002	CCDS3536.2	2	42	1
4	70197274	70197321	ENSE00001764227	CCDS3536.2	3	48	1
4	70198579	70198626	ENSE00003679528	CCDS3536.2	5	48	1
4	70201454	70201501	ENSE00003485888	CCDS3536.2	7	48	1
4	70202258	70202329	ENSE00003583619	CCDS3536.2	8	72	1
4	70231195	70231251	ENSE00001277456	CCDS3537.1	2	57	1
4	70232994	70233026	ENSE00001277427	CCDS3537.1	3	33	1
4	70247818	70247850	ENSE00001171080	CCDS3538.1	3	33	1
4	70522755	70522838	ENSE00001365873	CCDS3542.1	3	84	1
4	70522758	70522838	ENSE00002079433	CCDS68716.1	3	81	1
4	70523868	70523933	ENSE00001377119	CCDS3542.1,CCDS68716.1	4,4	66	1
4	70524872	70524961	ENSE00001385611	CCDS3542.1,CCDS68716.1	5,5	90	1
4	70528723	70528758	ENSE00001391230	CCDS3542.1,CCDS68716.1	6,6	36	1
4	70529184	70529210	ENSE00001391726	CCDS68716.1,CCDS3542.1	7,7	27	1
4	70593327	70593395	ENSE00001332138	CCDS3543.1	2	69	1
4	70596999	70597049	ENSE00001264314	CCDS3543.1	3	51	1
4	70598356	70598403	ENSE00001264306	CCDS3543.1	4	48	1
4	70602624	70602662	ENSE00002513079	CCDS3543.1	7	39	1
4	70602798	70602836	ENSE00002528837	CCDS3543.1	8	39	1
4	70602972	70603010	ENSE00002502393	CCDS3543.1	9	39	1
4	70603260	70603319	ENSE00001365763	CCDS3543.1	10	60	1
4	70603416	70603460	ENSE00001371888	CCDS3543.1	11	45	1
4	70603877	70603921	ENSE00001370813	CCDS3543.1	12	45	1
4	70631670	70631738	ENSE00000904382	CCDS3544.2	3	69	1
4	70631849	70631893	ENSE00000904383	CCDS3544.2	4	45	1
4	70632651	70632692	ENSE00000904384	CCDS3544.2	5	42	1
4	70635832	70635894	ENSE00000904386	CCDS3544.2	7	63	1
4	70637790	70637843	ENSE00000904387	CCDS3544.2	8	54	1
4	70783091	70783183	ENSE00000422477	CCDS3547.1,CCDS34001.1,CCDS47068.1,CCDS75138.1	9,9,9,10	93	1
4	70784796	70784879	ENSE00000422478	CCDS47068.1,CCDS3547.1,CCDS75138.1,CCDS34001.1	10,10,11,10	84	1
4	70804348	70804416	ENSE00003603020	CCDS34001.1,CCDS75138.1	17,18	69	1
4	71555140	71555208	ENSE00002496968	CCDS47071.1,CCDS43236.1,CCDS3549.1	21,21,18	69	1
4	72323014	72323097	ENSE00002450503	CCDS3553.1,CCDS3553.1	6,6	84	-1
4	73115821	73115916	ENSE00003672891	CCDS34004.1,CCDS34003.1,CCDS68721.1	23,22,23	96	-1
4	75491889	75491933	ENSE00003545527	CCDS3567.1,CCDS63992.1,CCDS34012.1,CCDS63991.1,CCDS63990.1	5,5,5,4,4	45	-1
4	75514197	75514286	ENSE00003635137	CCDS63991.1,CCDS34012.1	1,1	90	-1
4	75653983	75654081	ENSE00000722784	CCDS3571.1,CCDS3571.1	8,8	99	-1
4	75752373	75752459	ENSE00003727741	CCDS75144.1	2	87	1
4	75806486	75806572	ENSE00003548990	CCDS75144.1	20	87	1
4	75808953	75809051	ENSE00003600455	CCDS75144.1	21	99	1
4	75973317	75973391	ENSE00003490146	CCDS75147.1,CCDS3573.2	7,8	75	-1
4	75975924	75975995	ENSE00003490526	CCDS75147.1,CCDS3573.2	4,5	72	-1
4	75981372	75981470	ENSE00003629859	CCDS3573.2,CCDS75147.1	3,3	99	-1
4	76280264	76280341	ENSE00001368455	CCDS58907.1,CCDS47081.1	7,7	78	1
4	76351720	76351812	ENSE00001077908	CCDS43242.1	16	93	-1
4	764984	765064	ENSE00003669111	CCDS3339.2,CCDS3339.2,CCDS3339.2	10,10,8	81	1
4	7667124	7667213	ENSE00001312811	CCDS47008.1	8	90	1
4	77056249	77056323	ENSE00003579014	CCDS3580.1	4	75	-1
4	77161649	77161747	ENSE00003581563	CCDS3581.1,CCDS3581.1,CCDS3581.1	6,7,5	99	1
4	77885256	77885339	ENSE00003548653	CCDS3583.2	4	84	1
4	77887220	77887291	ENSE00003652051	CCDS3583.2	5	72	1
4	7819076	7819171	ENSE00001136608	CCDS3397.1,CCDS47010.1,CCDS3397.1,CCDS47010.1	6,7,7,6	96	-1
4	78245233	78245325	ENSE00001331139	CCDS54772.1	4	93	1
4	78265025	78265108	ENSE00001358552	CCDS54772.1	7	84	1
4	78278655	78278744	ENSE00001192718	CCDS54772.1	10	90	1
4	78281398	78281433	ENSE00001192713	CCDS54772.1	11	36	1
4	78595381	78595437	ENSE00000935675	CCDS3584.1	8	57	1
4	78871850	78871948	ENSE00003662345	CCDS47083.1,CCDS34019.1	12,12	99	1
4	7983264	7983344	ENSE00003499210	CCDS47014.1,CCDS47013.1,CCDS47012.1,CCDS47011.1,CCDS54719.1,CCDS47015.1,CCDS68669.1	20,19,17,17,15,16,14	81	-1
4	79977621	79977701	ENSE00003496721	CCDS47085.1,CCDS68733.1	16,16	81	-1
4	79983878	79983970	ENSE00003678077	CCDS68733.1,CCDS47085.1,CCDS47086.1	14,14,14	93	-1
4	79984819	79984863	ENSE00003589625	CCDS47085.1,CCDS68733.1,CCDS47086.1	13,13,13	45	-1
4	80008521	80008616	ENSE00003593368	CCDS68733.1,CCDS47085.1,CCDS47086.1	12,12,12	96	-1
4	80054272	80054352	ENSE00001123430	CCDS68733.1,CCDS47085.1,CCDS47086.1	7,7,7	81	-1
4	80055150	80055218	ENSE00003546933	CCDS47086.1,CCDS47085.1,CCDS68733.1	6,6,6	69	-1
4	8032648	8032680	ENSE00001278559	CCDS68669.1,CCDS47016.1,CCDS47015.1	6,11,11	33	-1
4	8045164	8045241	ENSE00001080338	CCDS47012.1,CCDS68669.1,CCDS54719.1,CCDS47011.1,CCDS47013.1,CCDS47015.1,CCDS47014.1,CCDS47016.1	9,4,9,9,9,9,9,9	78	-1
4	80608333	80608383	ENSE00002070732	CCDS56336.1	4	51	1
4	81153644	81153721	ENSE00003620933	CCDS3589.1,CCDS3589.1	7,7	78	-1
4	81434639	81434734	ENSE00002530310	CCDS75151.1,CCDS75152.1,CCDS34022.1	10,11,11	96	-1
4	81440834	81440929	ENSE00001073144	CCDS75152.1,CCDS75151.1,CCDS34022.1	10,9,10	96	-1
4	81445743	81445838	ENSE00001073141	CCDS34022.1,CCDS75151.1,CCDS75152.1	7,6,7	96	-1
4	81447504	81447578	ENSE00001073145	CCDS75152.1,CCDS75151.1,CCDS34022.1	6,5,6	75	-1
4	82821037	82821108	ENSE00001663527	CCDS43244.1,CCDS3596.1,CCDS75156.1,CCDS3596.1,CCDS3597.1,CCDS47088.1,CCDS43244.1,CCDS75155.1,CCDS54773.1,CCDS75155.1,CCDS3596.1	25,26,24,26,24,26,25,22,25,23,28	72	-1
4	82861631	82861708	ENSE00001694359	CCDS47088.1,CCDS3596.1,CCDS43244.1,CCDS3596.1,CCDS43244.1,CCDS54773.1,CCDS3596.1	14,14,14,14,14,13,16	78	-1
4	82862534	82862572	ENSE00001710862	CCDS3596.1,CCDS47088.1,CCDS54773.1,CCDS43244.1,CCDS3596.1,CCDS43244.1,CCDS3596.1	13,13,12,13,13,13,15	39	-1
4	82863318	82863392	ENSE00001754615	CCDS54773.1,CCDS75155.1,CCDS47088.1,CCDS43244.1,CCDS3596.1,CCDS3597.1,CCDS3596.1,CCDS75155.1,CCDS75156.1,CCDS3596.1,CCDS43244.1	11,11,12,12,14,12,12,12,12,12,12	75	-1
4	82875727	82875822	ENSE00003536504	CCDS3596.1,CCDS54773.1,CCDS75155.1,CCDS3597.1,CCDS75156.1,CCDS3596.1,CCDS43244.1,CCDS43244.1,CCDS3596.1,CCDS47088.1,CCDS75155.1	5,4,4,5,5,5,5,5,7,5,5	96	-1
4	8292321	8292353	ENSE00001136260	CCDS75105.1,CCDS3400.1	5,5	33	1
4	83425994	83426092	ENSE00003598210	CCDS3603.1,CCDS75158.1	14,13	99	-1
4	83441305	83441403	ENSE00003515225	CCDS75158.1,CCDS3603.1	6,7	99	-1
4	83458346	83458429	ENSE00001073317	CCDS3604.1	3	84	1
4	8370908	8370994	ENSE00003694455	CCDS3401.1,CCDS3401.1	17,17	87	-1
4	8414292	8414381	ENSE00003641968	CCDS3401.1,CCDS3401.1,CCDS47017.1	5,5,5	90	-1
4	8414854	8414928	ENSE00003519221	CCDS47017.1,CCDS3401.1,CCDS3401.1	4,4,4	75	-1
4	8451960	8452028	ENSE00001624799	CCDS3402.2	4	69	1
4	8454742	8454813	ENSE00003599162	CCDS3402.2	6	72	1
4	84638924	84638992	ENSE00001076661	CCDS3608.1	9	69	1
4	84726861	84726911	ENSE00001765243	CCDS3609.1	45	51	-1
4	84735043	84735120	ENSE00001668037	CCDS3609.1	43	78	-1
4	86686710	86686775	ENSE00001388101	CCDS47093.1,CCDS47096.1,CCDS47093.1,CCDS47094.1,CCDS47095.1	3,4,4,4,4	66	1
4	86732400	86732474	ENSE00001371682	CCDS47093.1,CCDS47093.1,CCDS47096.1,CCDS47095.1,CCDS47094.1	10,11,11,11,11	75	1
4	86770101	86770199	ENSE00001076737	CCDS47094.1,CCDS47096.1,CCDS47093.1,CCDS47093.1,CCDS47095.1	30,27,30,29,29	99	1
4	86811046	86811108	ENSE00001417450	CCDS47094.1,CCDS47096.1,CCDS47095.1,CCDS47093.1,CCDS47093.1	47,44,46,47,46	63	1
4	87084120	87084164	ENSE00003753824	CCDS3616.1,CCDS54775.1	4,5	45	1
4	87089984	87090070	ENSE00003671139	CCDS3616.1,CCDS54775.1	5,6	87	1
4	87612105	87612188	ENSE00001006070	CCDS43248.1,CCDS43248.1	3,2	84	1
4	87657032	87657079	ENSE00001006075	CCDS3623.1,CCDS43249.1	3,3	48	1
4	87659220	87659252	ENSE00001006072	CCDS43249.1,CCDS3623.1	4,4	33	1
4	87659431	87659478	ENSE00001006073	CCDS3623.1	5	48	1
4	87802508	87802558	ENSE00001076862	CCDS3624.1	3	51	1
4	87802654	87802731	ENSE00001076861	CCDS3624.1	4	78	1
4	87806122	87806184	ENSE00001006078	CCDS3624.1	5	63	1
4	87838632	87838685	ENSE00003631277	CCDS3625.1,CCDS3625.1	3,3	54	1
4	87977059	87977097	ENSE00003652331	CCDS43250.1,CCDS34027.1,CCDS3626.1	3,3,3	39	1
4	87980046	87980126	ENSE00003618849	CCDS3626.1,CCDS43250.1	4,4	81	1
4	87980393	87980434	ENSE00003629094	CCDS34027.1,CCDS43250.1	4,5	42	1
4	88061906	88062004	ENSE00003499818	CCDS3627.1	10	99	1
