chr	start	end	exon	CCDS	transcript_ids	ranks	len	strand
15	101019633	101019683	ENSE00001316362	"CCDS10384.1,CCDS10384.1"	"ENST00000284382,ENST00000538112"	"8,8"	51	-1
15	101120468	101120557	ENSE00000943317	CCDS10385.1	ENST00000314742	3	90	-1
15	101425472	101425576	ENSE00001309317	CCDS10389.1	ENST00000329841	2	105	1
15	102211874	102211951	ENSE00001292913	CCDS10394.1	ENST00000335968	14	78	-1
15	102241289	102241387	ENSE00001295990	CCDS10394.1	ENST00000335968	10	99	-1
15	102263296	102263367	ENSE00001352899	CCDS10394.1	ENST00000335968	2	72	-1
16	111383	111457	ENSE00001798747	CCDS32344.1	ENST00000262316	10	75	-1
16	270648	270746	ENSE00001703241	"CCDS32348.1,CCDS10401.1,CCDS10401.1"	"ENST00000293872,ENST00000397783,ENST00000337351"	"3,3,3"	99	-1
16	321539	321568	ENSE00001791412	"CCDS42088.1,CCDS10403.1"	"ENST00000397770,ENST00000316163"	"10,10"	30	-1
16	322862	322930	ENSE00000663715	"CCDS10403.1,CCDS42088.1"	"ENST00000316163,ENST00000397770"	"9,9"	69	-1
16	418328	418414	ENSE00000664025	"CCDS32349.1,CCDS32349.1"	"ENST00000199706,ENST00000389675"	"5,5"	87	-1
16	449379	449480	ENSE00001687205	CCDS10408.1	ENST00000219479	3	102	1
16	630183	630263	ENSE00000664270	"CCDS10411.1,CCDS10412.1,CCDS10412.1"	"ENST00000026218,ENST00000409527,ENST00000321878"	"8,9,8"	81	1
16	675432	675509	ENSE00000664260	"CCDS10413.1,CCDS10413.1,CCDS10413.1,CCDS10413.1"	"ENST00000535977,ENST00000248139,ENST00000538492,ENST00000539661"	"5,4,5,5"	78	1
16	685281	685340	ENSE00002212038	"CCDS45368.1,CCDS42091.1"	"ENST00000301686,ENST00000397666"	"3,3"	60	-1
16	702467	702535	ENSE00001061929	CCDS42092.1	ENST00000293879	10	69	1
16	719553	719606	ENSE00001234387	CCDS10417.1	ENST00000315082	5	54	1
16	720456	720557	ENSE00000664232	CCDS10417.1	ENST00000315082	8	102	1
16	720675	720773	ENSE00000664231	CCDS10417.1	ENST00000315082	9	99	1
16	722489	722566	ENSE00000945917	CCDS10417.1	ENST00000315082	16	78	1
16	732020	732076	ENSE00000664209	CCDS10419.1	ENST00000219548	5	57	1
16	771598	771702	ENSE00000664196	CCDS10423.1	ENST00000219535	2	105	1
16	772084	772134	ENSE00000664194	CCDS10423.1	ENST00000219535	4	51	1
16	775237	775293	ENSE00001222211	CCDS32353.1	ENST00000293889	5	57	-1
16	775794	775880	ENSE00001801472	CCDS32353.1	ENST00000293889	3	87	-1
16	778794	778895	ENSE00001506683	CCDS32354.1	ENST00000389703	6	102	1
16	789643	789738	ENSE00001062004	CCDS10425.1	ENST00000251588	2	96	-1
16	840177	840269	ENSE00001217429	CCDS45371.1	ENST00000262315	5	93	1
16	842966	843064	ENSE00001680701	CCDS45371.1	ENST00000262315	13	99	1
16	943007	943072	ENSE00001668660	CCDS45373.1	ENST00000262301	5	66	-1
16	1250716	1250808	ENSE00001601512	"CCDS45375.1,CCDS45376.1"	"ENST00000348261,ENST00000358590"	"8,8"	93	1
16	1260583	1260651	ENSE00001751875	"CCDS45375.1,CCDS45376.1"	"ENST00000348261,ENST00000358590"	"20,20"	69	1
16	1261716	1261805	ENSE00001618938	"CCDS45376.1,CCDS45375.1"	"ENST00000358590,ENST00000348261"	"24,24"	90	1
16	1364294	1364377	ENSE00000665751	"CCDS10433.1,CCDS10433.1,CCDS10433.1,CCDS10433.1,CCDS10433.1,CCDS10433.1"	"ENST00000325437,ENST00000397514,ENST00000403747,ENST00000406620,ENST00000355803,ENST00000397515"	"3,3,3,3,3,4"	84	1
16	1389165	1389245	ENSE00000346122	CCDS10434.1	ENST00000324385	4	81	1
16	1389497	1389604	ENSE00000665732	CCDS10434.1	ENST00000324385	5	108	1
16	1390923	1390982	ENSE00000665731	CCDS10434.1	ENST00000324385	6	60	1
16	1392528	1392635	ENSE00000873584	CCDS10434.1	ENST00000324385	12	108	1
16	1392720	1392815	ENSE00000873585	CCDS10434.1	ENST00000324385	13	96	1
16	1394470	1394526	ENSE00000665673	CCDS10434.1	ENST00000324385	18	57	1
16	1395987	1396079	ENSE00000346142	CCDS10434.1	ENST00000324385	24	93	1
16	1396443	1396511	ENSE00000346144	CCDS10434.1	ENST00000324385	26	69	1
16	1397299	1397370	ENSE00000346147	CCDS10434.1	ENST00000324385	29	72	1
16	1397546	1397626	ENSE00000873587	CCDS10434.1	ENST00000324385	30	81	1
16	1497007	1497087	ENSE00001505015	"CCDS32361.1,CCDS45378.1"	"ENST00000382745,ENST00000448525"	"24,23"	81	-1
16	1497656	1497715	ENSE00001164300	"CCDS45378.1,CCDS32361.1"	"ENST00000448525,ENST00000382745"	"21,22"	60	-1
16	1507255	1507338	ENSE00001164358	"CCDS45378.1,CCDS32361.1"	"ENST00000448525,ENST00000382745"	"8,9"	84	-1
16	1507695	1507757	ENSE00001164364	"CCDS45378.1,CCDS32361.1"	"ENST00000448525,ENST00000382745"	"7,8"	63	-1
16	1509108	1509188	ENSE00001164371	"CCDS45378.1,CCDS32361.1"	"ENST00000448525,ENST00000382745"	"6,7"	81	-1
16	1511406	1511471	ENSE00001164391	"CCDS32361.1,CCDS45378.1"	"ENST00000382745,ENST00000448525"	"4,3"	66	-1
16	1511604	1511675	ENSE00001164398	"CCDS45378.1,CCDS32361.1"	"ENST00000448525,ENST00000382745"	"2,3"	72	-1
16	1515268	1515339	ENSE00000665504	CCDS32361.1	ENST00000382745	2	72	-1
16	1550097	1550165	ENSE00001667433	CCDS32363.1	ENST00000262319	7	69	1
16	1552932	1553003	ENSE00001164177	CCDS32363.1	ENST00000262319	15	72	1
16	1712762	1712836	ENSE00001681511	"CCDS10440.2,CCDS10440.2"	"ENST00000397412,ENST00000293925"	"13,12"	75	1
16	1717336	1717401	ENSE00001677793	"CCDS10440.2,CCDS10440.2"	"ENST00000397412,ENST00000293925"	"17,16"	66	1
16	1814116	1814211	ENSE00000892269	"CCDS45379.1,CCDS10442.2"	"ENST00000356010,ENST00000250894"	"17,18"	96	1
16	1821071	1821172	ENSE00000683469	CCDS10443.1	ENST00000219302	3	102	-1
16	1824261	1824353	ENSE00001716594	CCDS32364.1	ENST00000307394	3	93	1
16	1866894	1866995	ENSE00001739735	"CCDS32366.1,CCDS10447.2"	"ENST00000397353,ENST00000397356"	"8,7"	102	-1
16	1995836	1995931	ENSE00001663704	CCDS10450.1	ENST00000268661	8	96	-1
16	1996626	1996727	ENSE00000945938	CCDS10450.1	ENST00000268661	7	102	-1
16	2013150	2013257	ENSE00000945959	CCDS10452.1	ENST00000343262	4	108	-1
16	2014277	2014366	ENSE00000945958	CCDS10452.1	ENST00000343262	3	90	-1
16	2024198	2024293	ENSE00001409862	CCDS10453.1	ENST00000332704	3	96	1
16	2024377	2024424	ENSE00001407810	CCDS10453.1	ENST00000332704	4	48	1
16	2030940	2031020	ENSE00001062274	"CCDS10454.1,CCDS42101.1,CCDS10455.1"	"ENST00000354249,ENST00000397280,ENST00000356120"	"2,2,2"	81	-1
16	2087539	2087601	ENSE00000665155	"CCDS45383.1,CCDS45382.1"	"ENST00000432365,ENST00000424542"	"6,6"	63	1
16	2100401	2100487	ENSE00001745859	"CCDS10458.1,CCDS45384.1"	"ENST00000219476,ENST00000350773"	"3,3"	87	1
16	2135231	2135323	ENSE00001749559	"CCDS10458.1,CCDS45384.1"	"ENST00000219476,ENST00000350773"	"36,35"	93	1
16	2138228	2138326	ENSE00001692641	"CCDS10458.1,CCDS45384.1"	"ENST00000219476,ENST00000350773"	"41,40"	99	1
16	2201570	2201611	ENSE00000665004	CCDS10460.1	ENST00000210187	3	42	1
16	2202821	2202886	ENSE00000664997	CCDS10460.1	ENST00000210187	6	66	1
16	2202990	2203046	ENSE00000664996	CCDS10460.1	ENST00000210187	7	57	1
16	2221265	2221357	ENSE00000901584	CCDS10461.1	ENST00000326181	6	93	1
16	2233647	2233748	ENSE00001370636	CCDS42103.1	ENST00000343516	16	102	-1
16	2239239	2239334	ENSE00001802722	CCDS42103.1	ENST00000343516	5	96	-1
16	2259951	2260052	ENSE00001299735	CCDS10463.1	ENST00000328540	4	102	-1
16	2285082	2285144	ENSE00001118795	CCDS32370.1	ENST00000301727	13	63	1
16	2488071	2488124	ENSE00001062410	CCDS10467.1	ENST00000397066	6	54	1
16	2489354	2489458	ENSE00001062402	CCDS10467.1	ENST00000397066	7	105	1
16	2489750	2489827	ENSE00001062406	CCDS10467.1	ENST00000397066	8	78	1
16	2549836	2549931	ENSE00001062417	CCDS42107.1	ENST00000293970	5	96	1
16	2749822	2749917	ENSE00001755141	CCDS10475.1	ENST00000301738	4	96	1
16	3076517	3076588	ENSE00000901613	"CCDS10491.1,CCDS45392.1"	"ENST00000326266,ENST00000253952"	"7,7"	72	1
16	3077012	3077074	ENSE00000901616	"CCDS10491.1,CCDS45392.1"	"ENST00000326266,ENST00000253952"	"10,10"	63	1
16	3117378	3117416	ENSE00001159769	"CCDS45394.1,CCDS32377.1,CCDS32378.1,CCDS32379.1,CCDS32379.1,CCDS32377.1,CCDS32377.1,CCDS32377.1,CCDS32378.1,CCDS32377.1,CCDS32378.1,CCDS45394.1,CCDS45394.1,CCDS32377.1,CCDS32377.1,CCDS32377.1,CCDS32377.1,CCDS32377.1"	"ENST00000008180,ENST00000440815,ENST00000551122,ENST00000548652,ENST00000382213,ENST00000530538,ENST00000552664,ENST00000525643,ENST00000549213,ENST00000526464,ENST00000396887,ENST00000530890,ENST00000552356,ENST00000325568,ENST00000444393,ENST00000528163,ENST00000529550,ENST00000533097"	"3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,4,4,3"	39	1
16	3117555	3117614	ENSE00001159749	"CCDS32379.1,CCDS32377.1,CCDS32377.1,CCDS32377.1,CCDS32378.1,CCDS32377.1,CCDS32378.1,CCDS32377.1,CCDS32377.1,CCDS32377.1,CCDS32377.1,CCDS32377.1,CCDS32377.1,CCDS32378.1,CCDS32379.1"	"ENST00000382213,ENST00000530538,ENST00000552664,ENST00000525643,ENST00000549213,ENST00000526464,ENST00000396887,ENST00000325568,ENST00000444393,ENST00000528163,ENST00000529550,ENST00000533097,ENST00000440815,ENST00000551122,ENST00000548652"	"3,4,4,4,4,3,4,4,4,5,5,4,4,4,4"	60	1
16	3117985	3118011	ENSE00000665962	"CCDS32378.1,CCDS32377.1,CCDS45394.1,CCDS32377.1,CCDS32377.1,CCDS32377.1,CCDS32377.1,CCDS45394.1,CCDS32377.1,CCDS32378.1,CCDS45394.1,CCDS32377.1,CCDS32377.1,CCDS32377.1,CCDS32378.1,CCDS32377.1"	"ENST00000396887,ENST00000325568,ENST00000530890,ENST00000444393,ENST00000528163,ENST00000529550,ENST00000533097,ENST00000552356,ENST00000440815,ENST00000551122,ENST00000008180,ENST00000530538,ENST00000552664,ENST00000525643,ENST00000549213,ENST00000526464"	"5,5,4,5,6,6,5,4,5,5,4,5,5,5,5,4"	27	1
16	3118181	3118240	ENSE00000665964	"CCDS32377.1,CCDS45394.1,CCDS32377.1,CCDS32377.1,CCDS32377.1,CCDS32377.1,CCDS45394.1,CCDS32377.1,CCDS32378.1,CCDS45394.1,CCDS32377.1,CCDS32377.1,CCDS32377.1,CCDS32379.1,CCDS32378.1,CCDS32377.1,CCDS32379.1,CCDS32378.1"	"ENST00000325568,ENST00000530890,ENST00000444393,ENST00000528163,ENST00000529550,ENST00000533097,ENST00000552356,ENST00000440815,ENST00000551122,ENST00000008180,ENST00000530538,ENST00000552664,ENST00000525643,ENST00000548652,ENST00000549213,ENST00000526464,ENST00000382213,ENST00000396887"	"6,5,6,7,7,6,5,6,6,5,6,6,6,5,6,5,4,6"	60	1
16	3298909	3299004	ENSE00000666508	CCDS10498.1	ENST00000219596	4	96	-1
16	3562383	3562478	ENSE00001716901	CCDS32381.1	ENST00000341633	5	96	1
16	3565508	3565591	ENSE00001716729	CCDS32381.1	ENST00000341633	6	84	1
16	3729720	3729791	ENSE00000865703	CCDS10508.1	ENST00000246957	5	72	-1
16	4043407	4043511	ENSE00001101111	CCDS32382.1	ENST00000294016	4	105	-1
16	4312325	4312423	ENSE00000865735	CCDS10510.1	ENST00000204517	3	99	-1
16	4390921	4390986	ENSE00001277462	CCDS10512.1	ENST00000318059	4	66	-1
16	4405287	4405373	ENSE00001146174	CCDS10513.1	ENST00000251166	27	87	-1
16	4409297	4409386	ENSE00001146003	CCDS10513.1	ENST00000251166	23	90	-1
16	4410445	4410549	ENSE00001146024	CCDS10513.1	ENST00000251166	20	105	-1
16	4414598	4414690	ENSE00001146073	CCDS10513.1	ENST00000251166	13	93	-1
16	4438546	4438632	ENSE00001146113	CCDS10513.1	ENST00000251166	8	87	-1
16	4445290	4445340	ENSE00001146123	CCDS10513.1	ENST00000251166	7	51	-1
16	4487403	4487486	ENSE00000667260	"CCDS10515.1,CCDS45400.1"	"ENST00000262375,ENST00000355296"	"3,3"	84	1
16	4660494	4660556	ENSE00001601899	CCDS10518.1	ENST00000283474	2	63	-1
16	4718266	4718313	ENSE00000865795	"CCDS42115.1,CCDS45402.1,CCDS45401.1"	"ENST00000262370,ENST00000399577,ENST00000415496"	"8,8,8"	48	1
16	4721392	4721460	ENSE00000667042	"CCDS42115.1,CCDS45402.1,CCDS45401.1"	"ENST00000262370,ENST00000399577,ENST00000415496"	"9,9,9"	69	1
16	4730033	4730098	ENSE00000865800	"CCDS45402.1,CCDS42115.1"	"ENST00000399577,ENST00000262370"	"12,12"	66	1
16	4833463	4833558	ENSE00000944185	CCDS10522.1	ENST00000268231	7	96	-1
16	4848570	4848668	ENSE00000667506	CCDS10523.1	ENST00000322048	7	99	-1
16	4849687	4849782	ENSE00000667504	CCDS10523.1	ENST00000322048	6	96	-1
16	4850499	4850579	ENSE00000667502	CCDS10523.1	ENST00000322048	5	81	-1
16	4852383	4852454	ENSE00001223978	CCDS10523.1	ENST00000322048	2	72	-1
16	4863738	4863839	ENSE00000944213	CCDS10524.1	ENST00000321919	12	102	-1
16	4871548	4871598	ENSE00000944220	CCDS10524.1	ENST00000321919	8	51	-1
16	4872876	4872932	ENSE00000944209	CCDS10524.1	ENST00000321919	7	57	-1
16	4873822	4873908	ENSE00000944208	CCDS10524.1	ENST00000321919	6	87	-1
16	4907991	4908077	ENSE00001010738	"CCDS10525.1,CCDS10525.1"	"ENST00000396658,ENST00000262376"	"2,3"	87	1
16	4908569	4908664	ENSE00001010742	"CCDS10525.1,CCDS10525.1"	"ENST00000262376,ENST00000396658"	"4,3"	96	1
16	4937136	4937228	ENSE00000802195	CCDS10526.1	ENST00000345988	21	93	-1
16	4938979	4939062	ENSE00000802193	CCDS10526.1	ENST00000345988	19	84	-1
16	4947676	4947771	ENSE00000802182	CCDS10526.1	ENST00000345988	9	96	-1
16	4949014	4949121	ENSE00000802181	CCDS10526.1	ENST00000345988	8	108	-1
16	4950831	4950872	ENSE00000802179	CCDS10526.1	ENST00000345988	6	42	-1
16	5141795	5141896	ENSE00001640213	CCDS10529.1	ENST00000427587	4	102	-1
16	5143485	5143565	ENSE00001761497	"CCDS10529.1,CCDS10530.1"	"ENST00000427587,ENST00000458008"	"3,3"	81	-1
16	5145453	5145515	ENSE00001635327	"CCDS10529.1,CCDS10530.1"	"ENST00000427587,ENST00000458008"	"2,2"	63	-1
16	7637249	7637302	ENSE00000667546	"CCDS10531.1,CCDS10532.1,CCDS45405.1"	"ENST00000311745,ENST00000355637,ENST00000436368"	"4,4,4"	54	1
16	7645551	7645643	ENSE00001699415	"CCDS10531.1,CCDS10532.1,CCDS45405.1"	"ENST00000311745,ENST00000355637,ENST00000436368"	"5,5,5"	93	1
16	8841965	8841994	ENSE00001010800	"CCDS10534.1,CCDS10534.1,CCDS10534.1"	"ENST00000268251,ENST00000396600,ENST00000425191"	"4,4,4"	30	1
16	8857926	8858006	ENSE00001292057	"CCDS10534.1,CCDS10534.1,CCDS10534.1"	"ENST00000268251,ENST00000396600,ENST00000425191"	"7,7,7"	81	1
16	8858595	8858687	ENSE00001312834	"CCDS10534.1,CCDS10534.1,CCDS10534.1"	"ENST00000396600,ENST00000425191,ENST00000268251"	"8,8,8"	93	1
16	8860065	8860127	ENSE00000667902	"CCDS10534.1,CCDS10534.1,CCDS10534.1"	"ENST00000396600,ENST00000425191,ENST00000268251"	"9,9,9"	63	1
16	8988641	8988712	ENSE00001428927	CCDS32385.1	ENST00000344836	29	72	-1
16	8992217	8992294	ENSE00001407007	CCDS32385.1	ENST00000344836	25	78	-1
16	8996238	8996339	ENSE00001385270	CCDS32385.1	ENST00000344836	17	102	-1
16	9009302	9009382	ENSE00001382791	CCDS32385.1	ENST00000344836	9	81	-1
16	10534221	10534319	ENSE00001329066	"CCDS10540.1,CCDS10540.1"	"ENST00000356427,ENST00000396560"	"4,6"	99	1
16	10783799	10783882	ENSE00001008594	CCDS10542.1	ENST00000283025	2	84	-1
16	10846467	10846535	ENSE00001105500	CCDS10543.1	ENST00000283027	4	69	1
16	10849578	10849610	ENSE00001105497	CCDS10543.1	ENST00000283027	5	33	1
16	10864129	10864188	ENSE00002287386	CCDS45408.1	ENST00000299866	7	60	-1
16	10867896	10867985	ENSE00001105519	CCDS45408.1	ENST00000299866	4	90	-1
16	11073186	11073239	ENSE00000829672	CCDS45409.1	ENST00000409790	9	54	1
16	11137885	11137929	ENSE00000668405	CCDS45409.1	ENST00000409790	16	45	1
16	11141149	11141199	ENSE00000668406	CCDS45409.1	ENST00000409790	17	51	1
16	11870176	11870214	ENSE00001297283	"CCDS10550.1,CCDS10550.1"	"ENST00000396516,ENST00000355758"	"6,7"	39	-1
16	11870308	11870388	ENSE00001318130	"CCDS10550.1,CCDS10550.1"	"ENST00000396516,ENST00000355758"	"5,6"	81	-1
16	11969943	11970032	ENSE00001162106	"CCDS45412.1,CCDS45414.1,CCDS45413.1"	"ENST00000434724,ENST00000420576,ENST00000439887"	"13,13,13"	90	-1
16	11976872	11976952	ENSE00001162119	"CCDS45412.1,CCDS45414.1,CCDS45413.1"	"ENST00000434724,ENST00000420576,ENST00000439887"	"11,11,11"	81	-1
16	14687158	14687235	ENSE00000944495	"CCDS45420.1,CCDS45419.1"	"ENST00000341484,ENST00000437198"	"13,13"	78	-1
16	14693761	14693817	ENSE00001383446	"CCDS45419.1,CCDS45420.1"	"ENST00000437198,ENST00000341484"	"12,12"	57	-1
16	14698003	14698083	ENSE00001388138	"CCDS45419.1,CCDS45420.1"	"ENST00000437198,ENST00000341484"	"11,11"	81	-1
16	14932264	14932353	ENSE00001681699	CCDS10556.1	ENST00000287667	2	90	1
16	14947794	14947883	ENSE00001653325	CCDS10556.1	ENST00000287667	9	90	1
16	14976451	14976534	ENSE00001684490	CCDS10556.1	ENST00000287667	26	84	1
16	14980618	14980719	ENSE00001779084	CCDS10556.1	ENST00000287667	28	102	1
16	14988855	14988947	ENSE00001773825	CCDS10556.1	ENST00000287667	30	93	1
16	15031300	15031362	ENSE00001683943	CCDS10557.1	ENST00000328085	1	63	1
16	15044077	15044112	ENSE00001625210	CCDS10557.1	ENST00000328085	7	36	1
16	15102636	15102704	ENSE00001781541	CCDS32393.1	ENST00000396410	7	69	1
16	15111178	15111279	ENSE00001287764	CCDS32393.1	ENST00000396410	11	102	1
16	15116561	15116611	ENSE00001757178	CCDS32393.1	ENST00000396410	13	51	1
16	15128143	15128235	ENSE00001287700	CCDS32393.1	ENST00000396410	20	93	1
16	15170415	15170507	ENSE00001609036	CCDS10559.1	ENST00000198767	10	93	-1
16	15173855	15173953	ENSE00001740970	CCDS10559.1	ENST00000198767	9	99	-1
16	15180222	15180311	ENSE00001695252	CCDS10559.1	ENST00000198767	4	90	-1
16	15185172	15185228	ENSE00001729849	CCDS10559.1	ENST00000198767	3	57	-1
16	15501681	15501710	ENSE00001775947	CCDS45421.1	ENST00000396385	3	30	1
16	15818745	15818849	ENSE00000909180	"CCDS10565.1,CCDS10566.1,CCDS45423.1,CCDS45424.1"	"ENST00000300036,ENST00000338282,ENST00000396324,ENST00000452625"	"29,29,30,30"	105	-1
16	15876242	15876334	ENSE00000909158	"CCDS45424.1,CCDS10565.1,CCDS10566.1,CCDS45423.1"	"ENST00000452625,ENST00000300036,ENST00000338282,ENST00000396324"	"7,6,6,7"	93	-1
16	15878555	15878575	ENSE00001632812	"CCDS45423.1,CCDS45424.1"	"ENST00000396324,ENST00000452625"	"6,6"	21	-1
16	16146581	16146673	ENSE00000909084	"CCDS45427.1,CCDS45428.1,CCDS45426.1,CCDS45425.1,CCDS42122.1"	"ENST00000351154,ENST00000349029,ENST00000346370,ENST00000345148,ENST00000399410"	"11,11,11,11,11"	93	1
16	16219667	16219768	ENSE00000830062	"CCDS45426.1,CCDS45425.1,CCDS42122.1,CCDS45427.1,CCDS45428.1"	"ENST00000346370,ENST00000345148,ENST00000399410,ENST00000351154,ENST00000349029"	"25,26,26,25,24"	102	1
16	16253339	16253440	ENSE00001737478	CCDS10568.1	ENST00000205557	26	102	-1
16	16286687	16286779	ENSE00000670418	CCDS10568.1	ENST00000205557	11	93	-1
16	16330758	16330847	ENSE00001783129	CCDS42123.1	ENST00000399336	2	90	1
16	16346290	16346379	ENSE00001752656	CCDS42123.1	ENST00000399336	9	90	1
16	16375096	16375179	ENSE00001665823	CCDS42123.1	ENST00000399336	26	84	1
16	16379262	16379363	ENSE00001663662	CCDS42123.1	ENST00000399336	28	102	1
16	16387509	16387601	ENSE00001682778	CCDS42123.1	ENST00000399336	30	93	1
16	17451869	17451907	ENSE00001320319	CCDS10569.1	ENST00000261381	2	39	-1
16	18512249	18512341	ENSE00001732484	"CCDS32394.1,CCDS10570.1"	"ENST00000381474,ENST00000330537"	"30,30"	93	-1
16	18520487	18520588	ENSE00001627227	"CCDS10570.1,CCDS32394.1"	"ENST00000330537,ENST00000381474"	"28,28"	102	-1
16	18524672	18524755	ENSE00001748674	"CCDS10570.1,CCDS32394.1"	"ENST00000330537,ENST00000381474"	"26,26"	84	-1
16	18553494	18553583	ENSE00001744847	"CCDS10570.1,CCDS32394.1"	"ENST00000330537,ENST00000381474"	"9,9"	90	-1
16	18569024	18569113	ENSE00001742519	"CCDS10570.1,CCDS32394.1"	"ENST00000330537,ENST00000381474"	"2,2"	90	-1
16	18888453	18888554	ENSE00001803205	CCDS45430.1	ENST00000446231	12	102	-1
16	19088628	19088696	ENSE00001110733	CCDS10574.1	ENST00000321998	5	69	1
16	19184082	19184099	ENSE00001675586	CCDS10575.1	ENST00000355377	2	18	1
16	19505584	19505688	ENSE00000675963	"CCDS42126.1,CCDS45431.1,CCDS10577.1,CCDS45431.1"	"ENST00000381414,ENST00000542583,ENST00000219821,ENST00000396229"	"19,20,16,20"	105	1
16	19519009	19519101	ENSE00000675967	CCDS10578.1	ENST00000353258	4	93	-1
16	19556119	19556220	ENSE00000675977	"CCDS10579.1,CCDS10579.1"	"ENST00000396208,ENST00000396212"	"9,10"	102	1
16	19627436	19627513	ENSE00001681429	CCDS32397.1	ENST00000251143	13	78	1
16	19641089	19641142	ENSE00001653861	CCDS32397.1	ENST00000251143	18	54	1
16	19644414	19644494	ENSE00001650977	CCDS32397.1	ENST00000251143	19	81	1
16	19648916	19648978	ENSE00001669194	CCDS32397.1	ENST00000251143	20	63	1
16	19659106	19659204	ENSE00001614851	CCDS32397.1	ENST00000251143	24	99	1
16	19661704	19661781	ENSE00001683975	CCDS32397.1	ENST00000251143	25	78	1
16	19721831	19721908	ENSE00000676004	CCDS42127.1	ENST00000219837	4	78	-1
16	19722694	19722762	ENSE00000676005	CCDS42127.1	ENST00000219837	3	69	-1
16	20371890	20371979	ENSE00001143197	CCDS10584.1	ENST00000302451	11	90	-1
16	20442315	20442395	ENSE00001305492	CCDS10585.1	ENST00000331849	9	81	1
16	20442542	20442643	ENSE00001802956	CCDS10585.1	ENST00000331849	10	102	1
16	20488691	20488771	ENSE00001780247	"CCDS32401.1,CCDS32401.1"	"ENST00000396104,ENST00000219054"	"8,9"	81	1
16	20489898	20489999	ENSE00000516753	"CCDS32401.1,CCDS32401.1"	"ENST00000396104,ENST00000219054"	"9,10"	102	1
16	20556479	20556580	ENSE00001317217	CCDS10586.1	ENST00000329697	10	102	-1
16	20557716	20557796	ENSE00001722148	CCDS10586.1	ENST00000329697	9	81	-1
16	20648061	20648162	ENSE00001142043	"CCDS10587.1,CCDS10587.1"	"ENST00000520010,ENST00000307493"	"10,9"	102	-1
16	20648693	20648773	ENSE00001735670	"CCDS10587.1,CCDS10587.1"	"ENST00000520010,ENST00000307493"	"9,8"	81	-1
16	20797400	20797480	ENSE00001038936	CCDS10589.1	ENST00000289416	9	81	1
16	20801909	20802010	ENSE00000676142	CCDS10589.1	ENST00000289416	10	102	1
16	20851077	20851181	ENSE00000676221	"CCDS45437.1,CCDS10591.1"	"ENST00000348433,ENST00000261377"	"14,14"	105	1
16	20855256	20855348	ENSE00001304272	CCDS10591.1	ENST00000261377	16	93	1
16	20931444	20931536	ENSE00000676285	"CCDS10593.1,CCDS10593.1,CCDS10593.1,CCDS10593.1"	"ENST00000412082,ENST00000219168,ENST00000396052,ENST00000439021"	"3,4,5,3"	93	1
16	21071585	21071677	ENSE00001106788	CCDS10594.1	ENST00000261383	26	93	-1
16	21157305	21157409	ENSE00001189852	CCDS10594.1	ENST00000261383	2	105	-1
16	21217052	21217096	ENSE00000676601	CCDS10596.1	ENST00000219593	6	45	-1
16	21281111	21281212	ENSE00001140772	"CCDS10597.1,CCDS45438.1,CCDS10597.1,CCDS10597.1"	"ENST00000543948,ENST00000415987,ENST00000396023,ENST00000219599"	"5,4,4,6"	102	-1
16	21286853	21286915	ENSE00001140778	"CCDS10597.1,CCDS10597.1,CCDS45438.1,CCDS10597.1"	"ENST00000219599,ENST00000543948,ENST00000415987,ENST00000396023"	"5,4,3,3"	63	-1
16	21654395	21654475	ENSE00000944833	CCDS10599.1	ENST00000268389	5	81	-1
16	21654869	21654919	ENSE00000944832	CCDS10599.1	ENST00000268389	4	51	-1
16	21968556	21968639	ENSE00000944763	CCDS10601.1	ENST00000268379	2	84	1
16	21985217	21985297	ENSE00000944772	CCDS10601.1	ENST00000268379	11	81	1
